date,count
2016-09-20,2.933333333333333
2016-09-19,2.933333333333333
2016-09-18,2.933333333333333
2016-09-17,2.933333333333333
2016-09-16,2.933333333333333
2016-09-15,2.933333333333333
2016-09-14,2.933333333333333
2016-09-13,2.933333333333333
2016-09-12,2.933333333333333
2016-09-11,2.933333333333333
2016-09-10,2.933333333333333
2016-09-9,2.933333333333333
2016-09-8,2.933333333333333
2016-09-7,2.933333333333333
2016-09-6,2.933333333333333
2016-09-5,2.933333333333333
2016-09-4,2.933333333333333
2016-09-3,2.933333333333333
2016-09-2,2.933333333333333
2016-09-1,2.933333333333333
2016-10-31,2.838709677419355
2016-10-30,2.838709677419355
2016-10-29,2.838709677419355
2016-10-28,2.838709677419355
2016-10-27,2.838709677419355
2016-10-26,2.838709677419355
2016-10-25,2.838709677419355
